id,inode,dev,type,op,gp,tp,num_of_links,owner_id,group_id,size,time,name,parentID,abs_path
214,2359558,112,-,6,4,4,1,0,0,410,1580945626.382241,liblzma5:amd64.md5sums,42,/var/lib/dpkg/info/liblzma5:amd64.md5sums
215,2359376,112,-,7,5,5,1,0,0,610,1580945626.351241,bash.postinst,42,/var/lib/dpkg/info/bash.postinst
216,2359698,112,-,7,5,5,1,0,0,1214,1580945626.411241,login.postinst,42,/var/lib/dpkg/info/login.postinst
217,2359393,112,-,7,5,5,1,0,0,14200,1580945626.354241,dash.preinst,42,/var/lib/dpkg/info/dash.preinst
218,2359664,112,-,6,4,4,1,0,0,74,1580945626.407241,libsystemd0:amd64.triggers,42,/var/lib/dpkg/info/libsystemd0:amd64.triggers
219,2359590,112,-,6,4,4,1,0,0,4686,1580945626.385241,libpam-modules:amd64.list,42,/var/lib/dpkg/info/libpam-modules:amd64.list
220,2359345,112,-,7,5,5,1,0,0,929,1580945626.346241,adduser.config,42,/var/lib/dpkg/info/adduser.config
221,2359552,112,-,6,4,4,1,0,0,251,1580945626.380241,liblz4-1:amd64.list,42,/var/lib/dpkg/info/liblz4-1:amd64.list
222,2359422,112,-,6,4,4,1,0,0,395,1580945626.359241,fdisk.md5sums,42,/var/lib/dpkg/info/fdisk.md5sums
223,2359592,112,-,7,5,5,1,0,0,1270,1580945626.386241,libpam-modules:amd64.postinst,42,/var/lib/dpkg/info/libpam-modules:amd64.postinst
224,2359557,112,-,6,4,4,1,0,0,332,1580945626.382241,liblzma5:amd64.list,42,/var/lib/dpkg/info/liblzma5:amd64.list
225,2359447,112,-,6,4,4,1,0,0,237,1580945626.366241,libattr1:amd64.list,42,/var/lib/dpkg/info/libattr1:amd64.list
226,2359564,112,-,6,4,4,1,0,0,73,1580945626.382241,libmount1:amd64.shlibs,42,/var/lib/dpkg/info/libmount1:amd64.shlibs
227,2359657,112,-,6,4,4,1,0,0,23,1580945626.403241,libstdc++6:amd64.shlibs,42,/var/lib/dpkg/info/libstdc++6:amd64.shlibs
228,2359533,112,-,6,4,4,1,0,0,663,1580945626.378241,libgnutls30:amd64.md5sums,42,/var/lib/dpkg/info/libgnutls30:amd64.md5sums
229,2359347,112,-,6,4,4,1,0,0,4361,1580945626.346241,adduser.md5sums,42,/var/lib/dpkg/info/adduser.md5sums
230,2359485,112,-,6,4,4,1,0,0,23,1580945626.372241,libcap-ng0:amd64.shlibs,42,/var/lib/dpkg/info/libcap-ng0:amd64.shlibs
231,2359597,112,-,6,4,4,1,0,0,1129,1580945626.386241,libpam-runtime.list,42,/var/lib/dpkg/info/libpam-runtime.list
232,2359675,112,-,6,4,4,1,0,0,237,1580945626.408241,libudev1:amd64.list,42,/var/lib/dpkg/info/libudev1:amd64.list
233,2359426,112,-,6,4,4,1,0,0,313,1580945626.359241,gcc-8-base:amd64.list,42,/var/lib/dpkg/info/gcc-8-base:amd64.list
234,2359732,112,-,7,5,5,1,0,0,159,1580945626.420241,procps.prerm,42,/var/lib/dpkg/info/procps.prerm
235,2359502,112,-,6,4,4,1,0,0,289,1580945626.374241,libext2fs2:amd64.md5sums,42,/var/lib/dpkg/info/libext2fs2:amd64.md5sums
236,2359679,112,-,6,4,4,1,0,0,74,1580945626.409241,libudev1:amd64.triggers,42,/var/lib/dpkg/info/libudev1:amd64.triggers
237,2359719,112,-,6,4,4,1,0,0,20516,1580945626.412241,passwd.md5sums,42,/var/lib/dpkg/info/passwd.md5sums
238,2359400,112,-,7,5,5,1,0,0,2645,1580945626.355241,debconf.postinst,42,/var/lib/dpkg/info/debconf.postinst
239,2359695,112,-,6,4,4,1,0,0,62,1580945626.411241,login.conffiles,42,/var/lib/dpkg/info/login.conffiles
240,2359572,112,-,6,4,4,1,0,0,452,1580945626.383241,libncursesw5:amd64.list,42,/var/lib/dpkg/info/libncursesw5:amd64.list
241,2359591,112,-,6,4,4,1,0,0,7289,1580945626.385241,libpam-modules:amd64.md5sums,42,/var/lib/dpkg/info/libpam-modules:amd64.md5sums
242,2359648,112,-,6,4,4,1,0,0,225,1580945626.402241,libss2:amd64.list,42,/var/lib/dpkg/info/libss2:amd64.list
243,2359694,112,-,6,4,4,1,0,0,74,1580945626.410241,libzstd1:amd64.triggers,42,/var/lib/dpkg/info/libzstd1:amd64.triggers
244,2359428,112,-,6,4,4,1,0,0,247,1580945626.360241,gpgv.list,42,/var/lib/dpkg/info/gpgv.list
245,2359620,112,-,6,4,4,1,0,0,252,1580945626.389241,libseccomp2:amd64.list,42,/var/lib/dpkg/info/libseccomp2:amd64.list
246,2359402,112,-,7,5,5,1,0,0,318,1580945626.356241,debconf.preinst,42,/var/lib/dpkg/info/debconf.preinst
247,2359567,112,-,6,4,4,1,0,0,443,1580945626.383241,libncurses5:amd64.list,42,/var/lib/dpkg/info/libncurses5:amd64.list
248,2359629,112,-,6,4,4,1,0,0,74,1580945626.396241,libselinux1:amd64.triggers,42,/var/lib/dpkg/info/libselinux1:amd64.triggers
249,2359697,112,-,6,4,4,1,0,0,7186,1580945626.411241,login.md5sums,42,/var/lib/dpkg/info/login.md5sums
250,2359733,112,-,6,4,4,1,0,0,478,1580945626.420241,sed.list,42,/var/lib/dpkg/info/sed.list
251,2359724,112,-,6,4,4,1,0,0,36140,1580945626.419241,perl-base.list,42,/var/lib/dpkg/info/perl-base.list
252,2359682,112,-,6,4,4,1,0,0,29,1580945626.409241,libunistring2:amd64.shlibs,42,/var/lib/dpkg/info/libunistring2:amd64.shlibs
253,2359722,112,-,7,5,5,1,0,0,1223,1580945626.419241,passwd.preinst,42,/var/lib/dpkg/info/passwd.preinst
254,2359484,112,-,6,4,4,1,0,0,222,1580945626.372241,libcap-ng0:amd64.md5sums,42,/var/lib/dpkg/info/libcap-ng0:amd64.md5sums
255,2359742,112,-,7,5,5,1,0,0,270,1580945626.421241,tar.postinst,42,/var/lib/dpkg/info/tar.postinst
256,2359364,112,-,7,5,5,1,0,0,1001,1580945626.349241,base-files.postrm,42,/var/lib/dpkg/info/base-files.postrm
257,2359587,112,-,6,4,4,1,0,0,701,1580945626.385241,libpam-modules-bin.list,42,/var/lib/dpkg/info/libpam-modules-bin.list
258,2359529,112,-,6,4,4,1,0,0,19,1580945626.377241,libgmp10:amd64.shlibs,42,/var/lib/dpkg/info/libgmp10:amd64.shlibs
259,2359520,112,-,6,4,4,1,0,0,4412,1580945626.376241,libgcc1:amd64.symbols,42,/var/lib/dpkg/info/libgcc1:amd64.symbols
260,2359424,112,-,6,4,4,1,0,0,831,1580945626.359241,findutils.md5sums,42,/var/lib/dpkg/info/findutils.md5sums
261,2359536,112,-,6,4,4,1,0,0,74,1580945626.378241,libgnutls30:amd64.triggers,42,/var/lib/dpkg/info/libgnutls30:amd64.triggers
262,2359740,112,-,6,4,4,1,0,0,579,1580945626.421241,tar.list,42,/var/lib/dpkg/info/tar.list
263,2359416,112,-,6,4,4,1,0,0,17,1580945626.359241,e2fsprogs.conffiles,42,/var/lib/dpkg/info/e2fsprogs.conffiles
264,2359625,112,-,6,4,4,1,0,0,210,1580945626.395241,libselinux1:amd64.list,42,/var/lib/dpkg/info/libselinux1:amd64.list
265,2359663,112,-,6,4,4,1,0,0,20020,1580945626.407241,libsystemd0:amd64.symbols,42,/var/lib/dpkg/info/libsystemd0:amd64.symbols
266,2359605,112,-,7,5,5,1,0,0,6183,1580945626.388241,libpam0g:amd64.postinst,42,/var/lib/dpkg/info/libpam0g:amd64.postinst
267,2359593,112,-,7,5,5,1,0,0,220,1580945626.386241,libpam-modules:amd64.postrm,42,/var/lib/dpkg/info/libpam-modules:amd64.postrm
268,2359526,112,-,6,4,4,1,0,0,74,1580945626.376241,libgcrypt20:amd64.triggers,42,/var/lib/dpkg/info/libgcrypt20:amd64.triggers
269,2359466,112,-,6,4,4,1,0,0,22,1580945626.369241,libbz2-1.0:amd64.shlibs,42,/var/lib/dpkg/info/libbz2-1.0:amd64.shlibs
270,2359706,112,-,6,4,4,1,0,0,693,1580945626.411241,mawk.list,42,/var/lib/dpkg/info/mawk.list
271,2359483,112,-,6,4,4,1,0,0,256,1580945626.372241,libcap-ng0:amd64.list,42,/var/lib/dpkg/info/libcap-ng0:amd64.list
272,2359754,112,-,6,4,4,1,0,0,226,1580945626.423241,zlib1g:amd64.list,42,/var/lib/dpkg/info/zlib1g:amd64.list
273,2359541,112,-,6,4,4,1,0,0,74,1580945626.379241,libgpg-error0:amd64.triggers,42,/var/lib/dpkg/info/libgpg-error0:amd64.triggers
274,2359554,112,-,6,4,4,1,0,0,18,1580945626.380241,liblz4-1:amd64.shlibs,42,/var/lib/dpkg/info/liblz4-1:amd64.shlibs
275,2359455,112,-,6,4,4,1,0,0,219,1580945626.366241,libaudit1:amd64.md5sums,42,/var/lib/dpkg/info/libaudit1:amd64.md5sums
276,2359739,112,-,6,4,4,1,0,0,9,1580945626.421241,tar.conffiles,42,/var/lib/dpkg/info/tar.conffiles
277,2359561,112,-,6,4,4,1,0,0,60,1580945626.382241,liblzma5:amd64.triggers,42,/var/lib/dpkg/info/liblzma5:amd64.triggers
278,2359418,112,-,6,4,4,1,0,0,2513,1580945626.359241,e2fsprogs.md5sums,42,/var/lib/dpkg/info/e2fsprogs.md5sums
279,2359652,112,-,6,4,4,1,0,0,74,1580945626.402241,libss2:amd64.triggers,42,/var/lib/dpkg/info/libss2:amd64.triggers
280,2359436,112,-,6,4,4,1,0,0,1012,1580945626.360241,init-system-helpers.list,42,/var/lib/dpkg/info/init-system-helpers.list
281,2359355,112,-,7,5,5,1,0,0,1391,1580945626.348241,apt.postrm,42,/var/lib/dpkg/info/apt.postrm
282,2359366,112,-,7,5,5,1,0,0,572,1580945626.349241,base-files.prerm,42,/var/lib/dpkg/info/base-files.prerm
283,2359411,112,-,6,4,4,1,0,0,117,1580945626.358241,dpkg.conffiles,42,/var/lib/dpkg/info/dpkg.conffiles
284,2359473,112,-,6,4,4,1,0,0,40,1580945626.369241,libc6:amd64.conffiles,42,/var/lib/dpkg/info/libc6:amd64.conffiles
285,2359479,112,-,6,4,4,1,0,0,1047,1580945626.370241,libc6:amd64.shlibs,42,/var/lib/dpkg/info/libc6:amd64.shlibs
286,2359403,112,-,7,5,5,1,0,0,187,1580945626.356241,debconf.prerm,42,/var/lib/dpkg/info/debconf.prerm
287,2359584,112,-,6,4,4,1,0,0,25,1580945626.385241,libp11-kit0:amd64.shlibs,42,/var/lib/dpkg/info/libp11-kit0:amd64.shlibs
288,2359531,112,-,6,4,4,1,0,0,74,1580945626.378241,libgmp10:amd64.triggers,42,/var/lib/dpkg/info/libgmp10:amd64.triggers
289,2359639,112,-,6,4,4,1,0,0,215,1580945626.401241,libsepol1:amd64.md5sums,42,/var/lib/dpkg/info/libsepol1:amd64.md5sums
290,2359373,112,-,6,4,4,1,0,0,77,1580945626.351241,bash.conffiles,42,/var/lib/dpkg/info/bash.conffiles
291,2359559,112,-,6,4,4,1,0,0,19,1580945626.382241,liblzma5:amd64.shlibs,42,/var/lib/dpkg/info/liblzma5:amd64.shlibs
292,2359434,112,-,6,4,4,1,0,0,441,1580945626.360241,hostname.list,42,/var/lib/dpkg/info/hostname.list
293,2359643,112,-,6,4,4,1,0,0,262,1580945626.401241,libsmartcols1:amd64.list,42,/var/lib/dpkg/info/libsmartcols1:amd64.list
294,2359451,112,-,6,4,4,1,0,0,19,1580945626.366241,libaudit-common.conffiles,42,/var/lib/dpkg/info/libaudit-common.conffiles
295,2359738,112,-,6,4,4,1,0,0,555,1580945626.421241,sysvinit-utils.md5sums,42,/var/lib/dpkg/info/sysvinit-utils.md5sums
296,2359601,112,-,7,5,5,1,0,0,92,1580945626.387241,libpam-runtime.prerm,42,/var/lib/dpkg/info/libpam-runtime.prerm
297,2359543,112,-,6,4,4,1,0,0,77,1580945626.380241,libhogweed4:amd64.md5sums,42,/var/lib/dpkg/info/libhogweed4:amd64.md5sums
298,2359429,112,-,6,4,4,1,0,0,314,1580945626.360241,gpgv.md5sums,42,/var/lib/dpkg/info/gpgv.md5sums
299,2359721,112,-,7,5,5,1,0,0,196,1580945626.419241,passwd.postrm,42,/var/lib/dpkg/info/passwd.postrm
300,2359632,112,-,6,4,4,1,0,0,236,1580945626.396241,libsemanage-common.md5sums,42,/var/lib/dpkg/info/libsemanage-common.md5sums
301,2359757,112,-,6,4,4,1,0,0,3053,1580945626.423241,zlib1g:amd64.symbols,42,/var/lib/dpkg/info/zlib1g:amd64.symbols
302,2359374,112,-,6,4,4,1,0,0,970,1580945626.351241,bash.list,42,/var/lib/dpkg/info/bash.list
303,2359575,112,-,6,4,4,1,0,0,25010,1580945626.384241,libncursesw5:amd64.symbols,42,/var/lib/dpkg/info/libncursesw5:amd64.symbols
304,2359589,112,-,6,4,4,1,0,0,214,1580945626.385241,libpam-modules:amd64.conffiles,42,/var/lib/dpkg/info/libpam-modules:amd64.conffiles
305,2359438,112,-,6,4,4,1,0,0,232,1580945626.360241,libacl1:amd64.list,42,/var/lib/dpkg/info/libacl1:amd64.list
306,2359481,112,-,6,4,4,1,0,0,83565,1580945626.372241,libc6:amd64.templates,42,/var/lib/dpkg/info/libc6:amd64.templates
307,2359709,112,-,7,5,5,1,0,0,104,1580945626.411241,mawk.prerm,42,/var/lib/dpkg/info/mawk.prerm
308,2359459,112,-,6,4,4,1,0,0,242,1580945626.368241,libblkid1:amd64.list,42,/var/lib/dpkg/info/libblkid1:amd64.list
309,2359586,112,-,6,4,4,1,0,0,75,1580945626.385241,libp11-kit0:amd64.triggers,42,/var/lib/dpkg/info/libp11-kit0:amd64.triggers
310,2359566,112,-,6,4,4,1,0,0,74,1580945626.382241,libmount1:amd64.triggers,42,/var/lib/dpkg/info/libmount1:amd64.triggers
311,2359500,112,-,6,4,4,1,0,0,60,1580945626.374241,libdebconfclient0:amd64.triggers,42,/var/lib/dpkg/info/libdebconfclient0:amd64.triggers
312,2359646,112,-,6,4,4,1,0,0,6935,1580945626.402241,libsmartcols1:amd64.symbols,42,/var/lib/dpkg/info/libsmartcols1:amd64.symbols
313,2359517,112,-,6,4,4,1,0,0,139,1580945626.375241,libgcc1:amd64.md5sums,42,/var/lib/dpkg/info/libgcc1:amd64.md5sums
314,2359725,112,-,6,4,4,1,0,0,49213,1580945626.419241,perl-base.md5sums,42,/var/lib/dpkg/info/perl-base.md5sums
315,2359470,112,-,6,4,4,1,0,0,1938,1580945626.369241,libc-bin.md5sums,42,/var/lib/dpkg/info/libc-bin.md5sums
316,2359478,112,-,7,5,5,1,0,0,21027,1580945626.370241,libc6:amd64.preinst,42,/var/lib/dpkg/info/libc6:amd64.preinst
317,2359389,112,-,6,4,4,1,0,0,385,1580945626.354241,dash.list,42,/var/lib/dpkg/info/dash.list
318,2359755,112,-,6,4,4,1,0,0,210,1580945626.423241,zlib1g:amd64.md5sums,42,/var/lib/dpkg/info/zlib1g:amd64.md5sums
319,2359674,112,-,6,4,4,1,0,0,74,1580945626.408241,libtinfo5:amd64.triggers,42,/var/lib/dpkg/info/libtinfo5:amd64.triggers
320,2359545,112,-,6,4,4,1,0,0,9789,1580945626.380241,libhogweed4:amd64.symbols,42,/var/lib/dpkg/info/libhogweed4:amd64.symbols
321,2359752,112,-,7,5,5,1,0,0,455,1580945626.423241,util-linux.preinst,42,/var/lib/dpkg/info/util-linux.preinst
322,2359367,112,-,6,4,4,1,0,0,1120,1580945626.349241,base-passwd.list,42,/var/lib/dpkg/info/base-passwd.list
323,2359513,112,-,6,4,4,1,0,0,45,1580945626.375241,libffi6:amd64.shlibs,42,/var/lib/dpkg/info/libffi6:amd64.shlibs
324,2359524,112,-,6,4,4,1,0,0,85,1580945626.376241,libgcrypt20:amd64.shlibs,42,/var/lib/dpkg/info/libgcrypt20:amd64.shlibs
325,2359548,112,-,6,4,4,1,0,0,497,1580945626.380241,libidn2-0:amd64.md5sums,42,/var/lib/dpkg/info/libidn2-0:amd64.md5sums
326,2359467,112,-,6,4,4,1,0,0,74,1580945626.369241,libbz2-1.0:amd64.triggers,42,/var/lib/dpkg/info/libbz2-1.0:amd64.triggers
327,2359540,112,-,6,4,4,1,0,0,3769,1580945626.379241,libgpg-error0:amd64.symbols,42,/var/lib/dpkg/info/libgpg-error0:amd64.symbols
328,2359439,112,-,6,4,4,1,0,0,213,1580945626.360241,libacl1:amd64.md5sums,42,/var/lib/dpkg/info/libacl1:amd64.md5sums
329,2359727,112,-,6,4,4,1,0,0,2027,1580945626.420241,procps.list,42,/var/lib/dpkg/info/procps.list
330,2359730,112,-,7,5,5,1,0,0,1639,1580945626.420241,procps.postrm,42,/var/lib/dpkg/info/procps.postrm
331,2359604,112,-,6,4,4,1,0,0,795,1580945626.387241,libpam0g:amd64.md5sums,42,/var/lib/dpkg/info/libpam0g:amd64.md5sums
332,2359560,112,-,6,4,4,1,0,0,4880,1580945626.382241,liblzma5:amd64.symbols,42,/var/lib/dpkg/info/liblzma5:amd64.symbols
333,2359624,112,-,6,4,4,1,0,0,74,1580945626.394241,libseccomp2:amd64.triggers,42,/var/lib/dpkg/info/libseccomp2:amd64.triggers
334,2359495,112,-,6,4,4,1,0,0,74,1580945626.373241,libdb5.3:amd64.triggers,42,/var/lib/dpkg/info/libdb5.3:amd64.triggers
335,2359734,112,-,6,4,4,1,0,0,737,1580945626.420241,sed.md5sums,42,/var/lib/dpkg/info/sed.md5sums
336,2359387,112,-,7,5,5,1,0,0,95,1580945626.353241,coreutils.postrm,42,/var/lib/dpkg/info/coreutils.postrm
337,2359549,112,-,6,4,4,1,0,0,20,1580945626.380241,libidn2-0:amd64.shlibs,42,/var/lib/dpkg/info/libidn2-0:amd64.shlibs
338,2359505,112,-,6,4,4,1,0,0,74,1580945626.374241,libext2fs2:amd64.triggers,42,/var/lib/dpkg/info/libext2fs2:amd64.triggers
339,2359404,112,-,6,4,4,1,0,0,143821,1580945626.358241,debconf.templates,42,/var/lib/dpkg/info/debconf.templates
340,2359685,112,-,6,4,4,1,0,0,237,1580945626.410241,libuuid1:amd64.list,42,/var/lib/dpkg/info/libuuid1:amd64.list
341,2359450,112,-,6,4,4,1,0,0,60,1580945626.366241,libattr1:amd64.triggers,42,/var/lib/dpkg/info/libattr1:amd64.triggers
342,2359667,112,-,6,4,4,1,0,0,32,1580945626.407241,libtasn1-6:amd64.shlibs,42,/var/lib/dpkg/info/libtasn1-6:amd64.shlibs
343,2359516,112,-,6,4,4,1,0,0,205,1580945626.375241,libgcc1:amd64.list,42,/var/lib/dpkg/info/libgcc1:amd64.list
344,2359588,112,-,6,4,4,1,0,0,893,1580945626.385241,libpam-modules-bin.md5sums,42,/var/lib/dpkg/info/libpam-modules-bin.md5sums
345,2359535,112,-,6,4,4,1,0,0,54955,1580945626.378241,libgnutls30:amd64.symbols,42,/var/lib/dpkg/info/libgnutls30:amd64.symbols
346,2359579,112,-,6,4,4,1,0,0,32,1580945626.384241,libnettle6:amd64.shlibs,42,/var/lib/dpkg/info/libnettle6:amd64.shlibs
347,2359392,112,-,7,5,5,1,0,0,379,1580945626.354241,dash.postrm,42,/var/lib/dpkg/info/dash.postrm
348,2359423,112,-,6,4,4,1,0,0,541,1580945626.359241,findutils.list,42,/var/lib/dpkg/info/findutils.list
349,2359574,112,-,6,4,4,1,0,0,136,1580945626.384241,libncursesw5:amd64.shlibs,42,/var/lib/dpkg/info/libncursesw5:amd64.shlibs
350,2359406,112,-,6,4,4,1,0,0,4707,1580945626.358241,debianutils.md5sums,42,/var/lib/dpkg/info/debianutils.md5sums
351,2359472,112,-,6,4,4,1,0,0,440,1580945626.369241,libc-bin.triggers,42,/var/lib/dpkg/info/libc-bin.triggers
352,2359602,112,-,6,4,4,1,0,0,34973,1580945626.387241,libpam-runtime.templates,42,/var/lib/dpkg/info/libpam-runtime.templates
353,2359395,112,-,6,4,4,1,0,0,8304,1580945626.355241,dash.templates,42,/var/lib/dpkg/info/dash.templates
354,2359758,112,-,6,4,4,1,0,0,74,1580945626.423241,zlib1g:amd64.triggers,42,/var/lib/dpkg/info/zlib1g:amd64.triggers
355,2359634,112,-,6,4,4,1,0,0,228,1580945626.396241,libsemanage1:amd64.md5sums,42,/var/lib/dpkg/info/libsemanage1:amd64.md5sums
356,2359445,112,-,6,4,4,1,0,0,153854,1580945626.365241,libapt-pkg5.0:amd64.symbols,42,/var/lib/dpkg/info/libapt-pkg5.0:amd64.symbols
357,2359711,112,-,6,4,4,1,0,0,1225,1580945626.412241,mount.md5sums,42,/var/lib/dpkg/info/mount.md5sums
358,2359747,112,-,6,4,4,1,0,0,63,1580945626.422241,util-linux.conffiles,42,/var/lib/dpkg/info/util-linux.conffiles
359,2359650,112,-,6,4,4,1,0,0,44,1580945626.402241,libss2:amd64.shlibs,42,/var/lib/dpkg/info/libss2:amd64.shlibs
360,2359581,112,-,6,4,4,1,0,0,75,1580945626.384241,libnettle6:amd64.triggers,42,/var/lib/dpkg/info/libnettle6:amd64.triggers
361,2359713,112,-,6,4,4,1,0,0,1745,1580945626.412241,ncurses-base.list,42,/var/lib/dpkg/info/ncurses-base.list
362,2359371,112,-,7,5,5,1,0,0,1516,1580945626.349241,base-passwd.preinst,42,/var/lib/dpkg/info/base-passwd.preinst
363,2359386,112,-,7,5,5,1,0,0,114,1580945626.353241,coreutils.postinst,42,/var/lib/dpkg/info/coreutils.postinst
364,2359538,112,-,6,4,4,1,0,0,304,1580945626.379241,libgpg-error0:amd64.md5sums,42,/var/lib/dpkg/info/libgpg-error0:amd64.md5sums
365,2359456,112,-,6,4,4,1,0,0,21,1580945626.368241,libaudit1:amd64.shlibs,42,/var/lib/dpkg/info/libaudit1:amd64.shlibs
366,2359680,112,-,6,4,4,1,0,0,278,1580945626.409241,libunistring2:amd64.list,42,/var/lib/dpkg/info/libunistring2:amd64.list
367,2359458,112,-,6,4,4,1,0,0,74,1580945626.368241,libaudit1:amd64.triggers,42,/var/lib/dpkg/info/libaudit1:amd64.triggers
368,2359357,112,-,7,5,5,1,0,0,499,1580945626.348241,apt.prerm,42,/var/lib/dpkg/info/apt.prerm
369,2359354,112,-,7,5,5,1,0,0,5070,1580945626.348241,apt.postinst,42,/var/lib/dpkg/info/apt.postinst
370,2359433,112,-,6,4,4,1,0,0,1519,1580945626.360241,gzip.md5sums,42,/var/lib/dpkg/info/gzip.md5sums
371,2359346,112,-,6,4,4,1,0,0,4228,1580945626.346241,adduser.list,42,/var/lib/dpkg/info/adduser.list
372,2359610,112,-,6,4,4,1,0,0,74,1580945626.388241,libpam0g:amd64.triggers,42,/var/lib/dpkg/info/libpam0g:amd64.triggers
373,2359641,112,-,6,4,4,1,0,0,11145,1580945626.401241,libsepol1:amd64.symbols,42,/var/lib/dpkg/info/libsepol1:amd64.symbols
374,2359496,112,-,6,4,4,1,0,0,291,1580945626.373241,libdebconfclient0:amd64.list,42,/var/lib/dpkg/info/libdebconfclient0:amd64.list
375,2359420,112,-,7,5,5,1,0,0,259,1580945626.359241,e2fsprogs.preinst,42,/var/lib/dpkg/info/e2fsprogs.preinst
376,2359633,112,-,6,4,4,1,0,0,226,1580945626.396241,libsemanage1:amd64.list,42,/var/lib/dpkg/info/libsemanage1:amd64.list
377,2359598,112,-,6,4,4,1,0,0,1292,1580945626.386241,libpam-runtime.md5sums,42,/var/lib/dpkg/info/libpam-runtime.md5sums
378,2359603,112,-,6,4,4,1,0,0,673,1580945626.387241,libpam0g:amd64.list,42,/var/lib/dpkg/info/libpam0g:amd64.list
379,2359372,112,-,6,4,4,1,0,0,108623,1580945626.351241,base-passwd.templates,42,/var/lib/dpkg/info/base-passwd.templates
380,2359464,112,-,6,4,4,1,0,0,277,1580945626.368241,libbz2-1.0:amd64.list,42,/var/lib/dpkg/info/libbz2-1.0:amd64.list
381,2359681,112,-,6,4,4,1,0,0,235,1580945626.409241,libunistring2:amd64.md5sums,42,/var/lib/dpkg/info/libunistring2:amd64.md5sums
382,2359542,112,-,6,4,4,1,0,0,182,1580945626.380241,libhogweed4:amd64.list,42,/var/lib/dpkg/info/libhogweed4:amd64.list
383,2359414,112,-,7,5,5,1,0,0,728,1580945626.359241,dpkg.postinst,42,/var/lib/dpkg/info/dpkg.postinst
384,2359494,112,-,6,4,4,1,0,0,19,1580945626.373241,libdb5.3:amd64.shlibs,42,/var/lib/dpkg/info/libdb5.3:amd64.shlibs
385,2359394,112,-,7,5,5,1,0,0,563,1580945626.355241,dash.prerm,42,/var/lib/dpkg/info/dash.prerm
386,2359642,112,-,6,4,4,1,0,0,74,1580945626.401241,libsepol1:amd64.triggers,42,/var/lib/dpkg/info/libsepol1:amd64.triggers
387,2359435,112,-,6,4,4,1,0,0,251,1580945626.360241,hostname.md5sums,42,/var/lib/dpkg/info/hostname.md5sums
388,2359720,112,-,7,5,5,1,0,0,1831,1580945626.412241,passwd.postinst,42,/var/lib/dpkg/info/passwd.postinst
389,2359700,112,-,6,4,4,1,0,0,363,1580945626.411241,lsb-base.list,42,/var/lib/dpkg/info/lsb-base.list
390,2359676,112,-,6,4,4,1,0,0,216,1580945626.408241,libudev1:amd64.md5sums,42,/var/lib/dpkg/info/libudev1:amd64.md5sums
391,2359690,112,-,6,4,4,1,0,0,253,1580945626.410241,libzstd1:amd64.list,42,/var/lib/dpkg/info/libzstd1:amd64.list
392,2359550,112,-,6,4,4,1,0,0,762,1580945626.380241,libidn2-0:amd64.symbols,42,/var/lib/dpkg/info/libidn2-0:amd64.symbols
393,2359622,112,-,6,4,4,1,0,0,25,1580945626.390241,libseccomp2:amd64.shlibs,42,/var/lib/dpkg/info/libseccomp2:amd64.shlibs
394,2359617,112,-,6,4,4,1,0,0,296,1580945626.389241,libprocps6:amd64.md5sums,42,/var/lib/dpkg/info/libprocps6:amd64.md5sums
395,2359443,112,-,6,4,4,1,0,0,3882,1580945626.360241,libapt-pkg5.0:amd64.md5sums,42,/var/lib/dpkg/info/libapt-pkg5.0:amd64.md5sums
396,2359594,112,-,7,5,5,1,0,0,259,1580945626.386241,libpam-modules:amd64.preinst,42,/var/lib/dpkg/info/libpam-modules:amd64.preinst
397,2359419,112,-,7,5,5,1,0,0,162,1580945626.359241,e2fsprogs.postinst,42,/var/lib/dpkg/info/e2fsprogs.postinst
398,2359480,112,-,6,4,4,1,0,0,134131,1580945626.370241,libc6:amd64.symbols,42,/var/lib/dpkg/info/libc6:amd64.symbols
399,2359686,112,-,6,4,4,1,0,0,216,1580945626.410241,libuuid1:amd64.md5sums,42,/var/lib/dpkg/info/libuuid1:amd64.md5sums
400,2359453,112,-,6,4,4,1,0,0,230,1580945626.366241,libaudit-common.md5sums,42,/var/lib/dpkg/info/libaudit-common.md5sums
401,2359649,112,-,6,4,4,1,0,0,133,1580945626.402241,libss2:amd64.md5sums,42,/var/lib/dpkg/info/libss2:amd64.md5sums
402,2359408,112,-,7,5,5,1,0,0,377,1580945626.358241,debianutils.postrm,42,/var/lib/dpkg/info/debianutils.postrm
403,2359511,112,-,6,4,4,1,0,0,248,1580945626.375241,libffi6:amd64.list,42,/var/lib/dpkg/info/libffi6:amd64.list
404,2359615,112,-,6,4,4,1,0,0,74,1580945626.389241,libpcre3:amd64.triggers,42,/var/lib/dpkg/info/libpcre3:amd64.triggers
405,2359499,112,-,6,4,4,1,0,0,143,1580945626.374241,libdebconfclient0:amd64.symbols,42,/var/lib/dpkg/info/libdebconfclient0:amd64.symbols
